id,Country,Edu,SES,Minority,age,sex,mobile
45543,cn,4,6,2,55,1,0
45544,cn,6,6,2,47,1,0
45545,cn,6,6,2,48,1,1
45553,cn,5,5,2,63,1,1
45556,cn,6,5,2,58,1,0
45561,cn,5,4,,55,1,0
45562,cn,6,8,2,55,2,0
45563,cn,7,8,2,61,2,0
45567,cn,4,4,2,45,2,1
45568,cn,6,6,2,51,2,0
45572,cn,4,7,2,48,2,0
45579,cn,,,,59,1,0
45581,cn,6,6,2,47,2,1
45586,cn,4,5,2,59,2,0
45588,cn,,,,56,2,0
45594,cn,5,7,2,46,2,0
45596,cn,6,7,2,58,2,0
45598,cn,6,6,2,58,1,0
45599,cn,6,5,2,53,2,0
45600,cn,6,6,2,55,2,0
45602,cn,4,7,2,52,2,0
45603,cn,6,5,2,57,2,0
45605,cn,6,9,2,58,1,0
45610,cn,6,3,2,50,2,0
45611,cn,4,7,2,56,2,0
45613,cn,6,6,2,61,1,0
45614,cn,6,8,2,57,1,0
45615,cn,4,7,2,56,1,0
45616,cn,6,8,2,58,1,0
45620,cn,6,5,2,45,2,1
45625,cn,6,7,2,58,2,0
45626,cn,6,8,2,54,2,0
45628,cn,4,8,2,47,2,0
45631,cn,6,7,2,58,2,0
45632,cn,5,10,2,62,2,0
45633,cn,4,7,2,54,2,0
45636,cn,4,4,1,63,1,1
45640,cn,6,5,2,58,1,0
45641,cn,6,6,2,46,2,0
45645,cn,6,8,2,47,2,1
45647,cn,6,5,2,53,2,1
45650,cn,6,8,2,53,2,0
45652,cn,6,7,2,51,2,0
45654,cn,4,6,2,48,2,1
45656,cn,4,7,2,56,1,0
45657,cn,6,7,2,48,2,0
45658,cn,4,8,2,57,1,0
45660,cn,,,,47,2,0
45665,cn,6,8,2,50,2,0
45666,cn,5,8,2,56,2,0
45667,cn,4,6,2,55,2,0
45668,cn,6,5,2,56,1,0
45669,cn,6,5,2,58,1,0
45670,cn,4,6,2,57,2,0
45671,cn,6,6,2,55,1,0
45672,cn,6,7,2,59,2,0
45673,cn,,,,48,2,0
45674,cn,6,8,2,49,2,0
45675,cn,6,5,2,55,2,1
45679,cn,6,5,2,51,2,0
45680,cn,6,9,2,49,2,0
45681,cn,6,4,2,45,2,1
45682,cn,6,8,2,57,1,0
45684,cn,6,7,2,57,1,1
45686,cn,4,8,1,66,1,0
45687,cn,5,7,1,51,2,0
45688,cn,5,5,2,54,2,0
45691,cn,,,,60,1,0
45693,cn,6,7,2,46,2,0
45694,cn,6,7,2,47,2,0
45696,cn,6,8,2,51,2,0
45699,cn,4,6,2,56,1,0
45702,cn,,,,57,1,1
45705,cn,6,8,2,62,1,0
45706,cn,5,7,2,47,2,1
45708,cn,,,,57,1,1
45709,cn,4,7,2,55,2,0
45710,cn,6,8,2,61,1,1
45711,cn,6,6,2,57,2,0
45714,cn,6,7,2,59,2,0
45715,cn,3,6,1,66,1,0
45718,cn,4,8,2,65,2,1
45719,cn,6,7,2,58,2,0
45723,cn,6,7,1,65,1,1
45724,cn,4,3,2,57,1,0
45728,cn,5,7,2,56,1,0
45732,cn,6,8,2,58,1,0
45733,cn,4,4,2,84,1,0
45734,cn,4,9,2,58,2,0
45735,cn,4,6,2,56,2,0
45737,cn,6,8,2,65,2,0
45743,cn,4,6,2,56,2,0
45745,cn,4,6,2,56,2,0
45746,cn,4,9,1,66,1,0
45748,cn,6,6,2,56,2,1
45749,cn,6,7,2,58,1,0
45750,cn,6,9,2,62,1,0
45751,cn,,,,56,1,0
45752,cn,4,8,1,66,1,0
45753,cn,4,7,2,56,1,0
45755,cn,6,8,2,61,2,1
45756,cn,4,6,2,56,2,0
45757,cn,4,7,2,56,1,0
45758,cn,3,3,2,58,1,0
45759,cn,6,8,2,58,1,0
45761,cn,4,4,1,65,1,1
45762,cn,6,8,2,56,2,0
45764,cn,4,8,2,59,1,0
45767,cn,4,5,2,57,2,0
45769,cn,6,7,1,65,2,0
45772,cn,4,7,2,56,2,0
45775,cn,6,8,2,58,1,0
45776,cn,5,9,1,66,1,0
45777,cn,4,7,2,57,2,0
45779,cn,4,7,2,56,1,0
45783,cn,4,6,2,56,2,0
45784,cn,4,5,2,63,1,0
45786,cn,4,7,2,56,2,0
45787,cn,4,7,1,57,2,0
45789,cn,6,7,2,56,2,0
45793,cn,4,7,2,56,1,0
45794,cn,4,5,2,57,1,0
45796,cn,6,8,2,56,2,0
45797,cn,6,9,2,57,1,0
45801,cn,4,5,2,55,1,0
45803,cn,4,7,2,57,1,0
45804,cn,6,4,2,55,1,0
45805,cn,6,7,2,58,1,0
45806,cn,3,3,2,85,2,1
45809,cn,4,7,2,56,2,0
45810,cn,5,9,2,58,2,0
45811,cn,6,7,2,68,1,0
45812,cn,6,6,2,58,1,0
45813,cn,6,4,2,82,2,0
45816,cn,6,7,2,56,1,0
45820,cn,6,6,2,56,2,0
45821,cn,6,5,2,56,2,0
45822,cn,3,6,2,59,1,0
45824,cn,6,8,2,58,1,0
45826,cn,6,8,2,58,1,0
45827,cn,6,6,2,59,1,0
45829,cn,6,6,2,57,2,0
45830,cn,4,7,2,56,2,0
45831,cn,6,6,2,76,2,0
45832,cn,4,8,2,56,1,0
45834,cn,5,3,2,82,2,0
45837,cn,4,6,2,56,1,0
45838,cn,4,8,2,58,2,0
45839,cn,6,7,2,56,2,0
45840,cn,6,8,2,57,1,0
45841,cn,4,5,2,65,2,0
45845,cn,4,5,2,58,2,0
45846,cn,4,7,2,55,2,0
45850,cn,4,6,2,56,2,0
45852,cn,,,,56,1,0
45858,cn,4,4,1,83,2,1
45867,cn,4,7,2,58,2,0
45870,cn,6,6,2,76,2,0
45876,cn,6,4,2,76,2,0
45877,cn,5,1,2,59,2,1
45879,cn,4,8,2,56,2,0
45880,cn,5,8,1,59,2,0
45881,cn,6,6,2,56,2,0
45888,cn,6,3,2,76,2,0
45892,cn,4,8,2,56,2,0
45898,cn,4,6,1,66,1,1
45902,cn,4,8,1,58,2,0
45904,cn,4,5,2,76,2,0
45915,cn,6,6,2,67,1,0
45929,cn,5,9,1,66,1,0
46083,cn,6,6,2,57,1,1
46094,cn,6,5,2,55,1,1
46097,cn,5,3,2,61,1,0
46098,cn,7,6,2,53,2,1
46099,cn,6,8,2,52,1,1
46109,cn,,,,46,2,0
46112,cn,4,9,2,82,2,0
46119,cn,,,,46,2,0
46122,cn,5,5,2,71,1,0
46124,cn,7,6,2,69,1,0
46126,cn,6,7,2,47,2,1
46127,cn,4,9,2,70,1,0
46135,cn,4,6,2,48,2,1
46143,cn,6,6,2,49,2,1
46144,cn,4,4,2,54,2,0
46147,cn,4,6,2,48,2,1
46148,cn,5,4,2,57,1,1
46149,cn,6,7,2,47,2,1
46152,cn,6,7,2,50,2,1
46189,cn,,,,45,2,1
46203,cn,4,8,1,66,1,1
46206,cn,,,,51,2,0
46214,cn,4,8,1,66,1,0
46220,cn,6,7,2,61,1,0
46235,cn,6,4,2,70,2,0
46237,cn,6,4,2,70,2,0
46242,cn,6,4,2,70,2,0
46243,cn,6,4,2,70,2,0
46244,cn,4,5,2,57,2,1
46246,cn,6,4,2,61,2,0
46247,cn,6,5,2,61,2,0
46249,cn,6,5,2,70,2,0
46252,cn,6,5,2,57,1,1
46253,cn,6,4,2,61,2,0
46256,cn,6,4,2,70,2,0
46257,cn,6,4,2,70,2,0
46258,cn,6,3,2,61,2,0
46267,cn,6,4,2,70,2,0
46269,cn,6,4,2,70,2,0
46285,cn,4,7,2,57,1,0
46294,cn,4,4,2,58,2,1
46302,cn,6,7,2,61,2,0
46303,cn,6,5,2,61,2,0
46304,cn,4,3,2,61,2,0
46305,cn,6,5,2,61,2,0
46306,cn,7,7,2,61,2,0
46308,cn,7,6,2,61,2,0
46310,cn,4,4,2,63,1,1
46311,cn,4,4,2,62,1,1
46312,cn,,,,70,1,0
46313,cn,,,,71,1,0
46314,cn,6,7,2,61,1,0
46315,cn,7,6,2,61,2,0
46316,cn,6,8,2,61,1,0
46318,cn,,,,71,1,0
46319,cn,6,9,1,55,1,1
46320,cn,6,9,2,61,1,0
46321,cn,5,5,1,65,1,1
46322,cn,6,8,2,61,1,0
46325,cn,7,8,2,71,1,0
46326,cn,6,4,2,70,2,0
46328,cn,6,8,1,61,1,0
46329,cn,,,,59,1,0
46330,cn,4,6,2,64,2,0
46331,cn,,,,71,1,0
46332,cn,6,7,1,65,1,1
46334,cn,4,3,1,70,2,0
46335,cn,,,,70,1,0
46336,cn,7,8,2,61,1,0
46337,cn,6,9,2,70,2,0
46338,cn,,,,69,1,0
46339,cn,4,7,2,65,2,0
46340,cn,,,,69,2,1
46341,cn,6,7,2,70,2,0
46342,cn,4,8,2,67,2,0
46343,cn,7,9,1,61,2,0
46344,cn,7,9,2,71,1,0
46345,cn,4,7,2,63,2,0
46346,cn,4,6,2,64,2,0
46347,cn,6,9,2,57,2,0
46348,cn,4,4,2,70,2,0
46349,cn,,,,68,1,0
46350,cn,4,8,2,65,2,0
46351,cn,7,8,1,61,2,0
46352,cn,4,6,2,66,2,0
46353,cn,6,5,2,70,2,0
46354,cn,5,6,2,66,2,0
46355,cn,,,,71,1,0
46357,cn,6,4,2,70,2,0
46358,cn,7,7,2,61,2,0
46360,cn,5,5,2,83,2,1
46361,cn,6,5,2,70,2,0
46362,cn,4,6,2,85,2,1
46363,cn,6,5,2,84,2,1
46364,cn,7,8,2,71,1,0
46365,cn,5,7,2,56,2,0
46366,cn,4,6,2,57,2,0
46368,cn,,,,70,1,0
46370,cn,4,8,2,57,2,0
46371,cn,4,8,2,64,2,0
46372,cn,4,7,2,57,2,0
46373,cn,4,8,2,57,2,0
46374,cn,4,6,1,65,2,0
46375,cn,4,7,2,58,2,0
46376,cn,4,6,2,67,2,0
46377,cn,3,3,1,66,1,1
46378,cn,,,,56,2,0
46379,cn,6,5,2,70,2,0
46380,cn,5,6,2,86,2,1
46381,cn,4,3,1,82,2,1
46382,cn,5,6,2,69,2,0
46384,cn,6,8,2,61,2,0
46385,cn,6,7,2,55,2,0
46386,cn,6,5,2,82,2,0
46387,cn,4,7,2,66,2,0
46389,cn,6,3,2,70,2,0
46390,cn,6,7,2,56,2,0
46391,cn,5,7,2,66,2,0
46392,cn,4,5,2,67,2,0
46393,cn,4,3,1,65,1,1
46394,cn,6,4,2,86,2,1
46395,cn,4,7,2,66,2,0
46396,cn,4,7,2,66,2,0
46397,cn,4,4,2,83,2,1
46398,cn,5,8,2,65,1,0
46400,cn,6,3,2,84,2,0
46401,cn,5,4,2,85,2,1
46402,cn,6,5,2,69,1,0
46403,cn,4,5,2,67,2,0
46404,cn,6,4,2,70,2,0
46406,cn,5,6,2,66,2,0
46407,cn,4,6,2,69,2,0
46408,cn,7,8,2,69,1,0
46409,cn,6,8,1,65,1,1
46410,cn,5,6,2,65,2,0
46411,cn,6,3,2,67,1,1
46412,cn,6,5,2,70,2,0
46413,cn,6,7,2,83,2,1
46414,cn,4,5,2,65,2,0
46415,cn,6,8,2,84,2,1
46416,cn,7,8,2,66,1,0
46417,cn,5,4,2,83,2,1
46418,cn,6,8,2,66,1,0
46419,cn,4,3,2,70,1,0
46422,cn,3,3,1,65,1,1
46423,cn,6,4,2,70,1,0
46424,cn,7,9,2,70,1,0
46425,cn,6,4,2,70,1,0
46426,cn,6,9,2,70,1,0
46427,cn,,,,58,2,0
46428,cn,7,8,2,67,1,0
46537,cn,6,5,2,53,1,0
46592,cn,4,5,2,57,1,0
46594,cn,6,8,2,53,1,0
46601,cn,6,4,2,50,2,1
46609,cn,7,8,2,54,2,1
46615,cn,5,7,2,54,1,0
46621,cn,7,6,2,79,1,0
46633,cn,6,4,2,45,2,1
46637,cn,6,7,2,62,1,1
46638,cn,,,,56,2,1
46646,cn,4,5,2,46,1,0
46649,cn,,,,49,2,0
46653,cn,6,6,2,50,1,1
46658,cn,4,8,2,46,2,0
46659,cn,6,9,2,54,2,0
46660,cn,4,7,2,49,2,0
46661,cn,4,7,2,49,2,0
46662,cn,,,,49,2,0
46663,cn,4,6,2,49,2,0
46665,cn,5,6,2,57,2,0
46666,cn,6,8,2,45,2,0
46667,cn,4,7,2,46,2,0
46668,cn,4,6,2,48,2,0
46669,cn,6,8,2,55,2,0
46671,cn,4,9,2,56,1,0
46677,cn,6,5,2,57,1,1
46678,cn,3,7,2,52,2,0
46679,cn,6,6,2,47,2,1
46680,cn,6,8,2,53,2,0
46682,cn,4,6,2,49,2,0
46683,cn,5,7,2,47,2,0
46684,cn,4,5,2,56,2,0
46686,cn,4,7,2,62,1,0
46690,cn,6,8,2,70,2,0
46692,cn,4,7,2,60,2,1
46695,cn,,,,52,2,0
46696,cn,6,5,2,57,1,0
46697,cn,6,4,2,70,2,0
46698,cn,,,,62,2,1
46699,cn,6,7,1,58,2,0
46700,cn,6,8,2,57,1,0
46702,cn,4,7,2,58,2,0
46703,cn,6,6,2,56,1,0
46704,cn,4,5,2,59,2,0
46706,cn,4,9,2,46,2,0
46707,cn,4,8,2,49,2,0
46708,cn,5,7,2,46,2,0
46709,cn,,,,69,1,0
46712,cn,6,4,1,70,2,0
46716,cn,6,6,2,56,1,0
46718,cn,4,10,2,57,1,0
46719,cn,4,9,2,58,1,0
46721,cn,4,9,2,57,1,0
46726,cn,5,6,2,58,1,0
46729,cn,4,9,2,57,1,0
46731,cn,6,7,2,56,1,0
46733,cn,6,3,1,70,2,0
46739,cn,4,8,2,56,1,0
46740,cn,6,9,2,70,2,0
46743,cn,4,5,2,68,1,0
46744,cn,6,6,2,57,1,0
46745,cn,6,6,2,57,2,0
46748,cn,3,8,2,56,2,0
46749,cn,6,8,2,58,1,0
46751,cn,6,6,2,56,2,0
46754,cn,4,6,2,58,2,0
46756,cn,6,7,2,58,2,0
46757,cn,6,7,2,56,1,0
46760,cn,4,6,2,58,1,0
46761,cn,4,7,2,57,1,0
46762,cn,4,7,2,58,2,0
46765,cn,6,3,2,70,2,0
46767,cn,4,7,2,59,1,0
46768,cn,4,7,2,57,1,0
46771,cn,,,,57,2,1
46772,cn,4,7,2,56,2,0
46776,cn,4,7,2,56,2,0
46778,cn,6,7,2,59,2,0
46781,cn,6,3,2,70,2,0
46782,cn,4,8,2,56,1,0
46783,cn,4,9,2,56,1,0
46800,cn,6,3,2,70,2,0
46801,cn,6,8,2,70,2,0
46803,cn,5,5,2,84,2,1
46804,cn,4,4,2,85,2,1
46805,cn,4,5,1,83,2,0
46808,cn,6,3,1,70,2,0
46810,cn,4,3,2,82,2,1
46811,cn,6,6,2,84,2,1
46812,cn,,,,65,1,0
46818,cn,6,7,2,80,1,0
46819,cn,6,7,2,82,2,0
46821,cn,6,7,2,86,2,1
46822,cn,6,4,2,70,2,0
46823,cn,5,6,2,84,2,0
46825,cn,5,5,2,83,2,1
46826,cn,5,4,2,67,1,0
46829,cn,4,7,2,82,2,1
46830,cn,4,4,2,67,1,0
46831,cn,6,7,2,82,2,1
46834,cn,5,5,2,84,2,0
46837,cn,4,3,2,67,1,0
46841,cn,5,2,2,67,1,0
46845,cn,4,5,2,67,1,0
46851,cn,4,3,2,67,1,0
46854,cn,4,5,2,67,1,0
46858,cn,6,3,2,67,1,0
46861,cn,5,4,2,67,1,0
46862,cn,6,8,2,65,1,0
46868,cn,,,,71,1,1
46871,cn,3,2,2,67,1,0
46873,cn,4,3,2,67,1,0
46875,cn,4,9,2,70,1,0
46876,cn,5,6,2,67,1,0
46884,cn,5,5,2,67,1,0
46885,cn,3,3,1,67,1,0
46895,cn,4,10,2,67,1,0
46899,cn,5,6,2,67,1,0
46901,cn,5,3,2,67,1,0
46903,cn,4,6,2,67,1,0
46905,cn,6,8,2,65,1,0
46911,cn,4,4,2,67,1,0
46912,cn,5,6,2,67,1,0
46915,cn,3,3,2,65,1,0
46917,cn,5,4,1,67,1,0
46919,cn,4,3,2,67,1,0
46921,cn,7,8,2,74,1,0
46922,cn,4,5,1,66,1,0
46926,cn,5,6,1,66,1,0
46928,cn,4,2,1,67,1,0
46934,cn,5,7,2,67,1,0
46936,cn,4,1,1,67,1,0
46941,cn,6,5,2,67,1,0
46943,cn,4,5,1,67,1,0
46946,cn,6,9,2,67,1,0
46956,cn,4,9,2,67,1,0
46961,cn,,,,70,1,0
47249,cn,6,5,2,29,2,0
47251,cn,5,5,2,19,1,0
47253,cn,,,,20,1,1
47254,cn,,,,18,2,1
47257,cn,6,8,2,35,1,1
47258,cn,,,,21,2,1
47259,cn,,,,18,2,1
47260,cn,7,6,2,41,2,0
47262,cn,6,7,2,36,2,1
47263,cn,5,5,2,35,1,1
47265,cn,5,7,2,19,2,1
47267,cn,7,7,2,20,2,1
47272,cn,,,,31,2,1
47275,cn,,,,29,1,1
47278,cn,,,,52,1,1
47279,cn,6,6,2,19,2,1
47280,cn,5,4,2,35,2,1
47281,cn,,,,27,2,1
47282,cn,5,6,2,20,1,1
47283,cn,6,5,2,18,2,1
47284,cn,,,,19,2,1
47285,cn,6,6,2,29,1,0
47286,cn,,,,19,1,1
47289,cn,6,5,2,18,2,0
47290,cn,6,6,2,37,1,1
47294,cn,6,3,2,35,2,1
47295,cn,4,3,2,22,1,1
47299,cn,6,3,2,32,2,0
47300,cn,6,6,2,38,2,0
47301,cn,,,,27,2,0
47302,cn,6,7,2,41,1,0
47304,cn,6,7,2,33,1,1
47305,cn,3,5,2,28,1,1
47308,cn,6,7,2,21,1,1
47310,cn,6,8,2,24,1,1
47311,cn,,,,31,1,1
47312,cn,6,7,2,41,1,0
47313,cn,7,8,2,19,2,1
47314,cn,,,,19,1,1
47316,cn,6,6,2,31,1,1
47317,cn,5,8,2,37,1,1
47318,cn,6,5,2,53,1,1
47321,cn,6,7,2,44,1,0
47323,cn,6,7,2,65,1,0
47324,cn,,,,24,1,1
47325,cn,4,6,2,19,1,1
47328,cn,6,7,2,42,1,0
47329,cn,6,1,2,39,1,0
47330,cn,6,5,2,27,1,1
47333,cn,6,6,2,37,1,1
47334,cn,6,5,2,21,1,1
47335,cn,6,6,2,27,1,0
47337,cn,,,,20,2,1
47338,cn,,,,35,2,0
47339,cn,6,6,2,43,2,1
47340,cn,,,,42,1,0
47341,cn,,,,19,1,0
47343,cn,6,6,2,41,2,1
47347,cn,,,,22,1,1
47348,cn,6,6,2,22,1,1
47350,cn,,,,41,1,0
47351,cn,6,5,2,37,2,1
47352,cn,5,6,2,20,2,1
47355,cn,,,,20,2,1
47356,cn,6,6,2,40,1,1
47358,cn,,,,19,2,1
47359,cn,3,6,2,20,1,1
47360,cn,,,,39,1,1
47361,cn,,,,37,1,1
47362,cn,,,,45,1,0
47363,cn,6,7,2,41,1,0
47364,cn,6,8,,43,1,0
47365,cn,6,5,2,55,1,0
47366,cn,6,6,2,20,1,0
47367,cn,,,,18,1,1
47370,cn,5,6,2,18,1,1
47371,cn,7,5,1,23,1,1
47372,cn,5,5,2,19,1,1
47373,cn,3,1,1,67,1,0
47374,cn,6,8,2,38,1,0
47375,cn,6,6,2,48,1,0
47376,cn,4,4,1,67,1,0
47378,cn,6,4,2,56,1,0
47379,cn,,,,20,1,1
47381,cn,5,7,2,20,1,1
47382,cn,,,,20,1,0
47384,cn,5,7,2,52,2,1
47386,cn,6,8,2,65,1,0
47389,cn,4,1,2,18,1,1
47390,cn,7,10,2,24,1,1
47392,cn,,,,22,1,1
47393,cn,,,,20,1,1
47394,cn,6,6,2,24,1,0
47396,cn,4,5,2,52,1,0
47397,cn,,,,20,2,1
47399,cn,6,6,2,19,1,1
47401,cn,6,6,2,21,1,1
47408,cn,5,7,2,67,1,0
47409,cn,6,3,2,53,2,0
47410,cn,5,4,2,67,1,0
47413,cn,4,6,2,54,2,0
47414,cn,,,,45,2,1
47418,cn,4,5,2,57,2,0
47421,cn,,,,46,2,0
47423,cn,5,8,2,45,1,0
47424,cn,6,9,2,65,1,0
47425,cn,4,5,2,52,1,0
47428,cn,4,6,2,56,1,1
47433,cn,6,5,2,45,1,0
47443,cn,4,6,1,65,1,0
47463,cn,4,5,2,53,1,0
47464,cn,6,7,2,49,2,0
47471,cn,6,9,2,58,2,0
47476,cn,4,6,2,56,2,0
47477,cn,4,6,2,56,2,0
47478,cn,6,9,2,58,1,0
47479,cn,6,8,2,46,2,0
47482,cn,6,7,2,47,1,1
47483,cn,6,8,2,58,1,0
47485,cn,6,7,2,46,2,0
47490,cn,4,5,2,54,1,0
47491,cn,,,,46,2,0
47492,cn,5,4,2,57,1,0
47494,cn,4,6,2,56,2,0
47496,cn,4,8,2,46,1,0
47497,cn,6,8,2,58,2,0
47502,cn,4,8,2,52,2,0
47503,cn,6,6,2,56,1,0
47505,cn,,,,45,2,0
47508,cn,5,7,2,53,2,0
47509,cn,6,7,2,46,1,0
47510,cn,5,6,2,47,1,0
47512,cn,5,7,2,50,2,0
47514,cn,6,7,2,58,2,0
47517,cn,4,5,1,66,1,0
47518,cn,6,5,2,59,1,0
47519,cn,6,8,2,58,2,0
47520,cn,6,4,2,55,1,0
47522,cn,7,8,2,46,1,0
47523,cn,,,,51,2,0
47524,cn,6,8,2,58,1,0
47525,cn,4,8,2,46,2,0
47526,cn,4,5,2,54,1,0
47527,cn,6,5,2,59,1,0
47530,cn,6,3,2,70,2,0
47531,cn,6,5,2,55,2,0
47536,cn,6,3,2,70,2,0
47539,cn,,,,50,1,0
47540,cn,6,6,2,47,2,1
47544,cn,6,8,2,70,2,0
47552,cn,6,6,2,50,2,1
47553,cn,6,9,2,58,1,0
47555,cn,6,8,2,47,1,0
47557,cn,5,5,2,63,1,0
47558,cn,6,8,2,70,2,0
47560,cn,6,9,2,70,2,0
47562,cn,6,5,2,59,2,0
47563,cn,5,6,2,51,2,0
47565,cn,4,2,2,47,2,1
47567,cn,6,4,2,52,1,0
47571,cn,,,,55,1,0
47577,cn,6,3,2,70,2,0
47578,cn,5,6,1,85,2,0
47579,cn,,,,65,1,0
47581,cn,6,8,2,56,2,0
47585,cn,,,,65,1,0
47587,cn,6,8,2,70,2,0
47588,cn,3,1,2,53,1,1
47589,cn,6,5,2,67,1,0
47592,cn,6,6,2,51,2,0
47593,cn,6,4,2,55,1,1
47595,cn,,,,70,2,0
47597,cn,4,8,2,46,2,0
47598,cn,,,,51,2,1
47601,cn,3,3,1,65,1,0
47605,cn,6,3,2,55,1,0
47607,cn,6,7,2,49,1,1
47608,cn,6,3,2,70,2,0
47609,cn,5,6,2,50,2,0
47611,cn,3,5,2,67,1,0
47613,cn,4,6,2,49,2,0
47614,cn,4,4,2,67,1,0
47618,cn,6,7,2,46,2,0
47621,cn,4,5,2,45,2,1
47622,cn,6,7,2,56,2,0
47623,cn,6,6,2,58,1,0
47624,cn,6,6,2,57,2,0
47625,cn,4,4,2,52,1,0
47626,cn,6,7,2,56,2,0
47630,cn,6,8,2,70,2,0
47631,cn,6,9,2,55,2,0
47632,cn,5,5,2,48,1,0
47633,cn,6,3,2,70,2,0
47635,cn,4,5,1,63,1,0
47636,cn,6,6,2,55,2,0
47637,cn,,,,52,1,1
47640,cn,6,9,2,70,2,0
47644,cn,6,8,2,70,2,0
47646,cn,4,6,2,48,2,0
47650,cn,5,7,2,55,2,0
47651,cn,5,7,2,49,2,0
47652,cn,4,6,2,48,2,0
47656,cn,6,7,2,46,2,0
47657,cn,7,7,2,48,1,1
47659,cn,4,5,2,63,1,0
47660,cn,6,6,2,45,2,1
47664,cn,6,4,2,56,1,0
47672,cn,6,8,2,55,1,0
47673,cn,4,6,2,47,2,0
47674,cn,,,,63,2,1
47677,cn,4,6,2,47,1,0
47678,cn,4,4,2,57,1,0
47679,cn,4,6,2,48,1,0
47680,cn,5,7,2,47,2,0
47681,cn,6,7,2,46,2,0
47682,cn,4,9,2,69,1,0
47683,cn,5,6,2,51,2,0
47684,cn,6,8,2,56,2,0
47685,cn,6,5,2,56,2,0
47686,cn,6,5,2,58,1,1
47689,cn,6,8,2,47,2,0
47691,cn,6,6,2,48,1,1
47692,cn,6,7,2,46,2,0
47694,cn,6,8,2,48,2,0
47695,cn,6,8,2,48,2,0
47697,cn,6,7,2,55,2,0
47698,cn,6,5,2,57,2,0
47699,cn,6,6,2,46,1,0
47700,cn,6,4,2,56,1,0
47702,cn,6,4,2,58,1,0
47704,cn,6,4,2,49,2,0
47705,cn,6,4,2,58,1,0
47709,cn,6,4,2,58,1,0
48153,cn,6,7,2,49,1,0
48167,cn,6,4,2,70,2,0
48169,cn,6,5,2,70,2,0
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
M,40.59620787,,,,,,
SD,15.6757618,,,,,,
M_num,1537,,,,,,
F_num,1310,,,,,,
age_max,99,,,,,,
age_min,18,,,,,,
