RecordDate;Duration_sec;ISO-3;Language;physical_contact__1;physical_contact__2;physical_contact__3;physical_contact__4;physical_contact__5;physical_hygiene__1;physical_hygiene__2;physical_hygiene__3;physical_hygiene__4;physical_hygiene__5;policy_support__1;policy_support__2;policy_support__3;policy_support__4;policy_support__5;generosity__1;generosity__2;generosity__3;SUM_GEN;psych_wellbeing1;psych_wellbeing2;collective_narcis__1;collective_narcis__2;collective_narcis__3;national_identity__1;national_identity__2;Conspiracy_theories__1;Conspiracy_theories__2;Conspiracy_theories__3;Conspiracy_theories__4;open_mindedness__1;open_mindedness__2;open_mindedness__3;open_mindedness__4;open_mindedness__5;open_mindedness__6;morality_as_cooperat_1;morality_as_cooperat_2;morality_as_cooperat_3;morality_as_cooperat_4;morality_as_cooperat_5;morality_as_cooperat_6;morality_as_cooperat_7;trait_optimism_1;trait_optimism_2;social_belonging__1;social_belonging__2;social_belonging__3;social_belonging__4;trait_self.control__1;trait_self.control__2;trait_self.control__3;trait_self.control__4;Self.esteem;Narcissism__1;Narcissism__2;Narcissism__3;Narcissism__4;Narcissism__5;Narcissism__6;Moral_ID__1;Moral_ID__2;Moral_ID__3;Moral_ID__4;Moral_ID__5;Moral_ID__6;Moral_ID__7;Moral_ID__8;Moral_ID__9;Moral_ID__10;risk_perception__1;risk_perception__2;political_ideology;moral_circle;health_cond;CRT1;CRT2;CRT3;sex;sex_other;age;marit_status;children;employ_status;employ_status_other;Ladder;urban;tested_positive;know_tested_positive;AttCheck_nobots;AttCheck2
03/06/2020 14:11;2588;ARE;EN;10;0;10;10;10;10;10;10;8;10;10;10;10;10;9;70;20;10;;4;4;0;0;0;6;6;0;0;0;0;0;10;10;10;0;6;6;9;10;5;4;4;4;10;10;10;7;7;9;8;4;8;10;3;10;8;2;6;6;6;10;10;9;0;8;10;0;8;9;10;10;40;6;16;7;50 cents;3 minutes;4;2;;34;3;0;1;;4;1;1;2;213;0
04/06/2020 03:22;92165;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
04/06/2020 07:38;20;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;0
04/06/2020 07:38;12;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
04/06/2020 07:46;152;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;5;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;8;7;8;9;10;NA;NA;NA;NA;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;7
04/06/2020 07:46;53;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
04/06/2020 08:03;57;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
04/06/2020 08:07;1540;ARE;EN;10;0;10;10;10;9;8;10;10;8;10;10;10;10;10;80;10;10;;8;10;5;5;5;5;0;8;8;8;8;3;10;10;10;0;5;8;8;8;8;8;8;8;10;10;8;8;8;8;8;8;10;0;8;8;5;2;8;8;2;10;10;8;0;8;8;0;8;7;8;50;50;8;16;8;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;10
04/06/2020 08:21;186;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;10;8;8;10;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
04/06/2020 08:29;516;ARE;EN;NA;NA;NA;NA;NA;10;10;10;10;5;10;10;2;5;3;25;42;33;;10;10;NA;NA;NA;10;10;0;0;0;0;6;7;7;6;6;7;1;3;1;3;2;0;2;5;8;10;10;10;10;4;8;8;7;5;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;NA;NA;NA;10;10;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
04/06/2020 08:36;224;ARE;EN;NA;NA;NA;NA;NA;9;8;6;7;6;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;10;8;7;7;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
04/06/2020 08:51;74;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;5
04/06/2020 09:07;14;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
04/06/2020 11:38;33;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
04/06/2020 13:41;16;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
05/06/2020 01:04;1216;ARE;EN;10;1;2;10;10;NA;NA;NA;NA;NA;10;10;3;7;5;NA;NA;NA;;NA;NA;9;3;10;NA;NA;4;7;0;0;NA;NA;NA;NA;NA;NA;10;10;7;6;6;2;0;9;10;NA;NA;NA;NA;2;8;4;3;10;10;10;3;6;8;0;10;10;8;10;10;7;6;6;9;9;50;70;0;14;10;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;2
06/06/2020 04:53;792;ARE;EN;10;0;10;10;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70;20;10;;NA;NA;7;3;8;5;5;10;10;10;10;7;10;10;8;3;5;8;9;7;9;10;2;0;8;10;9;9;9;9;8;10;8;4;10;NA;NA;NA;NA;NA;NA;10;10;10;10;10;10;0;10;8;10;10;70;9;NA;7;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;10
06/06/2020 08:00;355909;ARE;EN;4;3;2;2;0;6;8;3;1;2;10;9;8;7;7;70;20;10;;4;10;10;10;6;9;9;6;6;6;6;0;10;10;10;0;10;7;6;4;6;4;3;1;7;8;10;10;8;8;7;10;3;4;9;7;4;0;2;8;6;9;7;0;0;10;0;0;10;10;10;60;60;8;14;7;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;0
06/06/2020 23:15;950;ARE;EN;8;1;9;8;10;7;8;7;3;6;6;7;7;7;7;90;5;5;;5;7;3;2;1;5;5;3;3;3;3;2;10;10;10;0;1;7;7;7;8;3;6;9;7;7;8;8;8;9;4;5;6;5;8;7;2;0;6;6;2;9;9;7;1;3;4;2;2;2;7;20;20;5;11;6;50;3 minutes;7 hours;1;;43;3;2;6;self employed;3;1;1;1;213;0
07/06/2020 03:48;1375;ARE;EN;8;3;3;9;10;8;9;8;3;8;9;10;10;9;10;25;30;45;;9;8;6;6;6;8;7;7;2;8;9;4;8;9;10;2;4;7;7;7;7;7;7;8;10;8;8;9;9;10;7;8;3;1;8;7;7;3;7;7;3;6;7;7;6;6;7;7;7;6;6;70;70;7;12;8;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;8
07/06/2020 05:05;1678;ARE;EN;7;0;7;7;10;10;10;10;8;8;3;7;7;7;8;30;50;20;;7;5;5;5;5;5;5;10;5;7;0;1;10;10;10;0;0;5;7;8;8;8;5;5;10;8;7;5;7;6;7;8;5;0;8;6;8;5;8;8;2;10;10;5;0;5;5;0;6;0;7;30;50;5;16;8;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;5
07/06/2020 21:51;62;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
11/06/2020 03:24;21;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
13/06/2020 01:32;1280;ARE;EN;10;0;10;10;10;3;7;10;5;5;2;9;2;9;9;97.5;0;2.5;;9;9;3;5;6;6;6;5;5;5;5;7;10;10;10;8;2;5;6;8;7;5;10;10;8;8;7;7;7;4;10;10;4;7;8;4;7;0;6;2;1;10;10;3;0;7;7;0;1;1;10;70;80;5;9;8;25;3 minutes;7;1;;33;3;1;6;Self-employed;4;1;1;2;213;0
13/06/2020 01:34;664;ARE;EN;7;7;7;8;9;7;7;9;7;8;6;9;1;4;8;70;20;10;;9;8;5;5;5;6;8;3;7;4;4;7;10;8;8;0;3;8;6;10;10;4;4;3;8;8;8;8;8;10;9;10;3;4;9;7;9;3;7;6;4;10;9;6;0;7;7;2;8;7;10;70;80;2;11;8;50;3;4;2;;26;1;0;4;;5;1;1;1;213;0
13/06/2020 01:41;1659;ARE;EN;9;1;3;9;9;9;9;10;5;9;9;9;8;7;7;95;4;1;;6;8;5;6;6;9;9;8;4;3;5;5;8;8;9;2;0;6;7;7;6;6;8;6;8;8;6;6;8;8;6;5;7;3;5;6;6;2;7;5;1;10;9;6;1;8;6;0;7;7;10;60;90;7;9;6;50;3;7;1;;40;3;0;4;;5;1;1;2;213;0
13/06/2020 02:25;1946;ARE;EN;8;6;6;8;8;7;8;9;3;7;5;7;7;10;6;70;15;15;;7;8;5;5;5;4;4;6;2;2;2;3;7;8;7;2;2;7;7;8;6;5;5;7;7;8;7;7;7;8;3;3;7;6;6;6;5;6;5;6;2;7;7;6;2;7;8;1;7;8;7;20;20;6;11;8;50;300;4;2;;28;1;0;4;;3;2;1;2;213;0
13/06/2020 03:52;1404;ARE;EN;10;3;8;10;10;9;7;9;6;9;4;9;6;9;9;95;2.5;2.5;;7;8;5;5;3;7;7;5;3;5;3;2;9;9;9;2;2;7;7;6;7;6;8;8;7;7;8;8;8;8;8;8;7;4;8;4;6;5;6;6;3;8;7;6;3;5;4;3;4;4;8;50;60;7;16;7;50;3 minutes;7;2;;47;2;1;1;;3;1;1;1;213;5
13/06/2020 08:42;222;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;2;5;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;9;9;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;50;50;NA;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
13/06/2020 17:06;2966;ARE;EN;6;7;9;7;9;6;7;7;6;8;8;8;2;8;8;70;15;15;;8;7;4;4;4;9;7;6;4;4;6;0;10;10;10;0;0;6;6;6;6;6;6;6;9;9;8;8;8;8;6;8;8;0;7;8;6;1;7;6;0;9;9;1;0;8;6;0;0;0;0;80;80;6;11;9;50;900;4;2;;36;1;0;1;;3;1;1;2;213;0
14/06/2020 00:49;82183;ARE;EN;10;9;10;9;10;7;6;8;7;9;2;0;2;2;0;85;10;5;;7;7;8;1;1;2;10;3;3;3;3;1;10;10;10;0;10;8;8;7;7;7;7;8;7;7;9;9;9;10;8;8;7;1;7;2;7;2;9;9;0;10;9;9;0;9;9;0;10;10;10;50;50;3;10;8;25;3 mins;7 hours;2;;48;3;2;3;;5;1;1;1;213;8
14/06/2020 01:00;2852;ARE;EN;10;0;10;10;10;10;10;10;8;9;10;10;9;10;10;0;60;40;;7;8;0;5;5;5;5;2;1;0;0;3;10;9;10;0;0;9;5;9;8;5;3;9;9;9;9;9;9;9;8;9;7;0;10;5;0;0;3;7;2;9;9;0;0;0;5;0;4;0;1;10;10;5;15;9;50;300;;1;;48;3;2;1;;3;1;1;2;213;0
15/06/2020 08:14;685;ARE;EN;9;8;8;8;10;10;10;8;8;10;9;10;9;9;10;80;20;0;;9;9;5;5;3;9;9;6;0;0;5;2;9;10;10;0;0;2;6;6;6;4;2;3;10;10;10;9;9;9;8;9;6;1;9;1;7;4;4;3;0;10;10;8;0;8;9;0;9;8;8;40;70;8;11;9;50;300;4;2;;24;1;0;2;;2;1;1;1;213;0
15/06/2020 08:21;198622;ARE;EN;9;9;10;8;9;10;10;10;10;10;9;9;8;8;2;95;5;0;;8;7;7;7;7;9;9;0;0;0;0;1;9;9;9;3;1;10;9;9;9;9;9;10;9;9;8;8;9;8;6;8;2;1;7;4;8;1;7;6;3;9;9;6;1;8;6;2;2;8;6;70;80;1;1;10;50;900;16;2;;46;1;0;1;;1;3;1;1;213;0
15/06/2020 08:46;30;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
15/06/2020 09:39;705;ARE;EN;10;0;10;10;10;10;10;10;10;10;10;10;7;10;10;5;0;95;;5;4;0;2;0;1;2;0;0;0;0;1;10;9;10;0;0;3;7;9;6;5;6;8;8;7;9;10;5;5;7;8;4;1;7;4;3;0;2;3;0;10;10;5;0;7;6;1;7;6;10;80;80;2;10;9;25;3;7;2;;24;1;0;4;;8;2;1;2;213;0
15/06/2020 13:59;1599;ARE;EN;10;0;10;10;10;10;10;10;10;10;5;5;3;5;7;80;10;10;;8;7;6;6;6;7;7;8;8;8;8;0;7;0;0;0;0;10;10;9;8;8;8;8;6;10;7;7;7;7;5;7;6;6;4;2;5;3;9;5;2;7;7;5;2;6;5;2;6;6;8;80;70;7;16;8;49;5;7;2;;30;2;0;2;;6;1;1;1;213;0
15/06/2020 21:50;1028;ARE;EN;9;1;10;10;10;7;7;8;3;8;7;7;3;7;7;50;30;20;;3;6;2;1;1;8;7;8;1;1;2;2;9;9;9;0;1;8;9;5;9;6;4;4;10;8;7;7;7;10;5;9;8;6;8;4;6;2;7;7;1;9;9;2;0;8;2;1;6;7;10;90;90;3;10;7;50;300 min;4;2;;34;1;0;1;;4;1;1;2;213;0
16/06/2020 10:33;1011;ARE;EN;9;10;8;10;10;9;10;10;10;5;7;9;6;7;9;30;40;30;;7;10;10;5;5;10;9;7;5;0;7;0;10;10;10;0;0;10;10;10;10;5;7;10;10;10;10;10;10;10;9;10;7;5;8;5;10;5;10;7;0;10;10;5;0;10;9;0;5;9;10;0;50;5;16;7;25;3;4;2;;22;2;0;4;;3;1;1;1;213;0
17/06/2020 05:42;8234;ARE;EN;10;3;10;10;1;8;8;10;9;7;6;6;6;7;7;98;1;1;;4;7;4;3;6;9;9;6;6;8;4;3;9;9;7;3;4;8;7;7;5;4;3;2;4;4;4;4;8;9;3;7;4;8;8;8;8;7;8;8;6;9;7;4;3;4;6;2;2;3;5;60;80;8;7;10;49;900;12;2;;23;1;0;4;;2;1;1;2;213;0
17/06/2020 07:21;7;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
17/06/2020 08:40;479;ARE;EN;9;3;3;8;10;8;8;10;3;9;8;8;6;8;8;85;5;10;;9;6;2;3;3;9;9;0;0;0;0;4;7;6;6;3;1;7;4;5;7;3;7;9;7;8;6;8;8;10;7;7;4;9;8;3;3;5;5;3;0;9;9;3;0;6;6;1;3;4;8;70;80;5;5;8;25;3;7;1;;24;2;0;4;;4;2;1;1;213;0
17/06/2020 11:36;701;ARE;EN;8;5;3;9;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;70;20;10;;6;8;NA;NA;NA;2;8;10;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;7;7;7;5;7;NA;NA;NA;NA;NA;5;5;3;8;8;5;8;8;3;1;5;6;2;4;2;7;NA;NA;NA;16;8;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
19/06/2020 03:43;884;ARE;EN;9;1;9;9;9;10;10;10;10;5;10;8;8;8;8;80;20;0;;6;7;5;5;5;8;8;8;5;2;5;8;8;8;8;5;8;10;10;10;10;10;7;0;8;8;8;8;8;8;8;8;9;10;9;5;8;7;8;7;7;9;9;5;2;5;0;2;1;1;1;10;50;5;4;7;25;3;7;1;;35;3;2;1;;3;1;1;1;213;3
19/06/2020 04:14;753;ARE;EN;1;8;3;4;10;4;7;8;1;4;1;3;0;8;3;95;5;0;;8;7;6;9;4;6;7;3;0;0;0;4;8;9;8;1;4;10;3;8;10;4;8;10;10;10;7;9;9;10;7;9;3;6;9;6;4;7;8;8;6;6;6;3;2;6;2;8;7;6;3;90;90;8;3;8;50;3 minutes;7 hours;2;;22;2;0;4;;2;1;1;1;213;0
19/06/2020 04:28;2773;ARE;EN;10;0;10;10;10;10;10;10;10;10;10;10;9;10;9;25;40;35;;10;10;10;10;10;9;9;7;1;0;6;0;10;10;9;0;0;10;10;10;10;10;9;9;10;10;9;10;8;10;10;10;5;0;10;1;10;0;10;8;0;10;10;10;0;10;10;0;8;8;10;10;20;9;16;10;50 cents;1 Minute;4 hours;1;;35;3;0;4;;1;1;1;1;213;0
19/06/2020 05:07;948;ARE;EN;8;3;8;8;10;9;9;9;9;9;7;6;8;7;7;70;20;10;;3;5;6;10;7;0;8;6;5;5;5;7;10;10;10;3;0;5;5;5;6;4;6;5;6;4;6;4;4;7;5;8;3;4;8;6;7;6;6;5;8;6;5;4;4;4;4;4;3;3;4;60;40;5;11;9;50;300;4;1;;30;1;0;4;;3;1;1;2;213;5
19/06/2020 05:29;2535;ARE;EN;9;1;7;7;10;9;9;9;9;9;9;9;7;9;9;50;30;20;;6;7;4;4;4;7;7;5;5;5;5;0;10;10;10;0;0;5;5;5;5;5;5;5;8;8;8;8;8;8;6;6;5;5;4;3;3;2;1;1;0;8;6;4;1;6;5;3;5;5;6;30;20;3;10;8;25;3 minutes;7 hours;2;;20;1;0;4;;4;1;1;1;213;0
19/06/2020 06:39;11274;ARE;EN;7;8;8;9;3;9;9;10;10;9;7;8;8;8;8;20;50;30;;8;7;7;7;8;1;1;7;6;7;7;8;10;10;9;4;3;7;6;6;6;7;7;7;8;8;8;8;8;8;4;6;2;1;6;3;4;4;6;6;0;6;8;5;6;7;7;8;8;7;9;50;50;5;16;9;;;;2;;23;1;0;4;;1;1;1;1;213;6
19/06/2020 22:03;2213;ARE;EN;9;7;10;9;10;4;6;10;8;10;9;9;9;9;10;65;30;5;;6;7;5;5;5;9;9;5;9;5;5;3;10;10;10;0;0;5;5;9;8;7;8;10;7;7;10;10;10;10;5;9;7;2;3;2;9;2;9;5;5;10;10;6;0;5;5;2;2;5;10;50;30;5;10;5;50;300;4;1;;38;2;1;1;;4;1;1;1;213;0
20/06/2020 01:15;287;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;8;6;NA;NA;NA;NA;NA;6;6;6;6;4;8;6;7;3;3;NA;NA;NA;NA;NA;NA;NA;7;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;6;6;7;7;4;9;8;6;7;6;6;4;7;7;7;40;50;NA;4;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
20/06/2020 01:33;37;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
20/06/2020 01:38;5;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
20/06/2020 02:00;821;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
20/06/2020 03:21;6;ARE;EN;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;;;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;;NA
